Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,PredictedRatingGroup,ConfidenceScore,Probability_Distressed,Probability_Investment-High,Probability_Investment-Low,Probability_Speculative
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,5/2/2013,Capital Goods,3.457385806,1.004112183,1.004112183,0.0,0.077263189,0.118595523,0.264877089,0.126189413,0.09112998,0.166637447,0.17339797,1.179474731,5.910007959,0.902754402,0.474446098,0.352088842,0.507481088,3.778587889,15.64462997,1.902754402,0.118595523,8.675613108,7.445770844,0.06505837,10.48414963,Investment-Low,0.9619116187095642,0.00014586075849365443,0.02707625739276409,0.9619116187095642,0.010866289958357811
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,9/17/2014,Capital Goods,3.506777203,0.935463,0.935463,0.0,0.058907325,0.090992631,0.2587512,0.114537183,0.067398673,0.12183863,0.153079504,1.144147567,5.149851679,1.271253993,0.559714588,0.333918637,0.580559002,3.929896186,14.44764571,2.271253993,0.090992631,7.891971775,6.769158988,0.055743845,11.77740696,Investment-Low,0.8598127365112305,0.00017235598352272063,0.09786225855350494,0.8598127365112305,0.04215267673134804
B,Fiat Chrysler Automobiles N.V.,FCAU,Moody's Investors Service,5/10/2016,Capital Goods,0.928171115,0.583924683,0.416538989,23.30033003,0.003020028,0.004521,0.117319951,0.022442244,0.003158303,0.051042761,0.019875037,1.045785935,4.028374736,5.283249033,0.839550651,0.332,0.095579941,0.550222155,12.93199175,6.292948527,0.025914372,2.866120787,5.756669782,0.088168543,4.547868623,Speculative,0.977741003036499,0.0026424708776175976,0.0003121385525446385,0.019304350018501282,0.977741003036499
BB,Fiat Chrysler Automobiles N.V.,FCAU,Fitch Ratings,4/10/2015,Capital Goods,1.01816296,0.739956206,0.526449234,33.72858821,0.006065784,0.010593763,0.128662965,0.028737719,0.005615478,0.05267987,0.040386803,0.925762983,3.545895183,6.169795222,0.857863152,0.427419355,0.044681112,0.215483999,13.84410895,7.192050626,0.032496796,3.371592187,4.822708999,0.08723836,4.109600081,Speculative,0.9723872542381287,0.0048014381900429726,0.0012254372704774141,0.021585864946246147,0.9723872542381287
CCC,Uniti Group Inc.,UNIT,Moody's Investors Service,12/12/2016,Consumer Services,0.524030864,0.524030864,0.481216869,7.239754779,-0.000275179,0.000395894,1.0,0.000395894,-6.39e-05,0.000102977,0.000151165,0.232137864,0.288538324,-3.366404387,1.422582043,1.695081967,0.876477441,2.161333482,1.126455176,-2.366404387,0.000395894,20.15358433,2.465931673,0.488037507,0.0,Distressed,0.9788474440574646,0.9788474440574646,0.00011145340249640867,0.0008926060982048512,0.020148510113358498
AA,3M Company,MMM,Egan-Jones Ratings Company,1/28/2015,Health Care,1.961487162,1.12720907,0.316272091,48.61160869,0.155746205,0.220797586,0.483140065,0.224222997,0.158495635,0.278026196,0.378060874,1.017653267,3.748498056,1.385307804,0.580766894,0.288642186,0.774675521,7.906654344,3.886321627,2.385307804,0.220797586,12.91175934,10.20640789,0.208227271,9.101826231,Investment-High,0.9958928823471069,4.881852873950265e-06,0.9958928823471069,0.003846067003905773,0.0002561817818786949
AA,3M Company,MMM,Egan-Jones Ratings Company,10/27/2015,Health Care,1.543411071,0.852767631,0.252599045,50.08290943,0.159641937,0.225374909,0.491874215,0.229437801,0.147716853,0.266523438,0.41279467,0.925301058,3.555372871,1.794499488,0.642154166,0.290488055,0.772429907,7.926790281,3.062659847,2.794499488,0.225374909,12.34513781,10.26214834,0.212063157,9.080873672,Investment-High,0.9946042895317078,9.170306839223485e-06,0.9946042895317078,0.005082335323095322,0.0003042046446353197
AA,3M Company,MMM,Egan-Jones Ratings Company,8/16/2013,Health Care,1.698186183,1.012269939,0.344225127,50.28489521,0.150918338,0.212561951,0.478280587,0.215930809,0.138867362,0.251880854,0.266198149,0.920149031,3.568076745,0.91692378,0.478330849,0.280554709,0.713769985,6.088869336,4.893679425,1.91692378,0.212561951,11.29094127,8.530576331,0.18842927,8.952751529,Investment-High,0.9948278069496155,1.3996877896715887e-05,0.9948278069496155,0.004107325337827206,0.0010508762206882238
AA,3M Company,MMM,Moody's Investors Service,6/15/2012,Health Care,2.249586473,1.387061202,0.407829443,47.66657661,0.144642194,0.20367431,0.47002803,0.208638682,0.135469383,0.230410697,0.277756161,0.936582743,3.86264023,1.050324254,0.512272267,0.277565909,0.739023467,5.511644319,5.194071983,2.050324254,0.20367431,8.743915565,7.45800988,0.178447199,9.55143031,Investment-High,0.9787089228630066,3.238307181163691e-05,0.9787089228630066,0.020004812628030777,0.001253938884474337
BB,Kinross Gold Corporation,KGC,Moody's Investors Service,3/16/2015,Basic Industries,4.280443415,1.977498345,1.69556585,17.94305167,-0.359980383,-0.328332804,-0.182038485,-0.358509073,-0.139397189,-0.126752127,-0.257650217,0.387235516,0.640791955,0.83824076,0.453515651,-0.096388718,0.423710945,0.386644353,0.896252279,1.848317159,-0.305224591,-24.6007708,0.912519153,0.301012607,9.71154302,Speculative,0.9881483912467957,0.0005355487810447812,0.00014105290756560862,0.011175072751939297,0.9881483912467957
BB,Kinross Gold Corporation,KGC,Standard & Poor's Ratings Services,2/18/2016,Basic Industries,3.266030208,1.656597321,1.502422343,12.9391914,-0.325765022,-0.279339493,-0.124271018,-0.250049145,-0.128538925,-0.107569381,-0.255650117,0.394575588,0.664431722,0.977605225,0.491532435,-0.166197513,0.373890609,0.316536298,0.921214112,1.988892603,-0.24788677,23.19902035,0.84660136,0.317475919,9.039778714,Speculative,0.9689940810203552,0.0012135370634496212,0.001998305320739746,0.02779403328895569,0.9689940810203552
BBB,Kinross Gold Corporation,KGC,Fitch Ratings,3/3/2014,Basic Industries,3.374666854,1.404965633,1.113059335,20.0969705,-0.990051594,-0.970895621,-0.588252414,-0.765789126,-0.363760973,-0.3788151,-0.622198204,0.367416178,0.574156501,0.697838377,0.407983124,-0.019730208,-0.161090573,-0.152877019,0.69597197,1.710458929,-0.959571372,-2.315843024,0.949012819,0.286281254,11.02442608,Investment-Low,0.9617186188697815,0.005429824814200401,0.0004805578209925443,0.9617186188697815,0.03237102925777435
BB,Louisiana-Pacific Corporation,LPX,Standard & Poor's Ratings Services,9/7/2016,Basic Industries,4.442744755,2.999562937,2.881555944,3.628100654,0.067072625,0.073833617,0.228082744,0.091340557,0.073749508,0.091489126,0.125282261,1.099547066,2.528759058,0.698753868,0.411333202,0.121285628,0.635407537,1.516736402,4.631101813,1.698753868,0.073833617,7.686647727,2.387029289,0.153264082,7.737881508,Speculative,0.985847532749176,5.4694657592335716e-05,0.0006785501027479768,0.0134191969409585,0.985847532749176
B,Louisiana-Pacific Corporation,LPX,Moody's Investors Service,6/15/2012,Basic Industries,4.708243728,6.827956989,2.437275986,143.5091016,-0.133613383,-0.126685828,0.083056968,-0.103250055,-0.084723585,-0.085932813,-0.181136977,0.634095051,1.734722577,1.137975822,0.532267863,0.227457824,1.532338308,-0.462462462,3.145645646,2.137975822,-0.126685828,-26.03464052,-0.301801802,-0.029626354,10.17334424,Speculative,0.9973182082176208,0.0012367061572149396,5.945854718447663e-05,0.001385667477734387,0.9973182082176208
AA,Hormel Foods Corporation,HRL,Egan-Jones Ratings Company,3/21/2014,Consumer Non-Durables,2.611466195,1.264781399,0.553582931,23.00108071,0.060127034,0.091240696,0.16143417,0.091240696,0.107043093,0.193255549,0.158926198,1.780282269,9.160841298,0.484693631,0.326460369,0.33616612,0.832610281,2.009114056,1.665046138,1.484693631,0.091240696,6.235759473,2.413030566,0.072878224,18.94949959,Investment-High,0.9924144148826599,2.6630144930095412e-05,0.9924144148826599,0.0023745116777718067,0.005184427369385958
A,Hormel Foods Corporation,HRL,Moody's Investors Service,6/15/2012,Consumer Non-Durables,2.567806411,1.285447181,0.595140493,21.31770142,0.060062021,0.091048499,0.168980109,0.091048499,0.111722742,0.207384156,0.17849816,1.860122925,8.703754864,0.597688684,0.374095836,0.333372285,0.802415598,1.477390632,2.024095888,1.597688684,0.091048499,4.373515761,1.841178855,0.062124569,16.81564237,Investment-High,0.9843555092811584,0.00018028532213065773,0.9843555092811584,0.007282990962266922,0.008181173354387283
AA,Hormel Foods Corporation,HRL,Egan-Jones Ratings Company,6/9/2015,Consumer Non-Durables,2.233988553,0.992111592,0.350033309,23.88051488,0.064690902,0.098983111,0.167984113,0.098983111,0.110469041,0.204880461,0.16714665,1.707644174,9.299823212,0.513063285,0.339089112,0.342813332,0.786929342,2.227878186,1.27983185,1.513063285,0.098983111,6.353608947,2.83110321,0.080169437,16.01363725,Investment-High,0.8877678513526917,0.000216737505979836,0.8877678513526917,0.04352810978889465,0.06848729401826859
AA,Hormel Foods Corporation,HRL,Egan-Jones Ratings Company,9/24/2015,Consumer Non-Durables,1.699332386,0.7902745,0.28602294,23.86439491,0.074060681,0.114114706,0.195229679,0.115213275,0.111743792,0.214613202,0.171599305,1.508814005,9.156376299,0.53564956,0.348809764,0.349885493,0.85477403,3.210976552,1.339498319,1.53564956,0.114114706,7.915500194,3.756520949,0.107081894,15.05153669,Investment-High,0.9957204461097717,1.8349264792050235e-05,0.9957204461097717,0.0023113370407372713,0.0019499115878716111
A,Hormel Foods Corporation,HRL,Egan-Jones Ratings Company,6/18/2013,Consumer Non-Durables,2.951397685,1.611110263,0.867846878,22.48540702,0.060754471,0.09213527,0.161815624,0.09213527,0.109564795,0.200741675,0.177356971,1.803403005,8.903026566,0.618740501,0.382235757,0.334118826,0.744480775,1.463103399,2.883768684,1.618740501,0.09213527,4.093476611,1.965266866,0.06290873,17.87828505,Investment-High,0.975317120552063,0.0001624896831344813,0.975317120552063,0.009319978766143322,0.015200430527329445
BBB,HollyFrontier Corporation,HFC,Egan-Jones Ratings Company,4/1/2015,Energy,2.223902292,1.304136237,0.453878567,10.89413897,0.014232309,0.023653727,0.108198169,0.026084065,0.030473727,0.058589562,0.050925631,2.141165401,5.384584389,0.671132366,0.401603356,0.301972193,0.360658374,1.38709105,5.283305364,1.671132366,0.023653727,8.615023705,3.84599707,0.038382081,15.90583754,Investment-Low,0.9676074385643005,0.0032696498092263937,0.012647389434278011,0.9676074385643005,0.016475480049848557
BBB,HollyFrontier Corporation,HFC,Egan-Jones Ratings Company,8/28/2015,Energy,1.682593262,0.653637225,0.077308669,9.704845625,0.05590765,0.091295914,0.226523653,0.093999133,0.088230164,0.160549779,0.14087998,1.57814117,3.216474045,0.596732602,0.373721061,0.335984405,0.406264227,2.108752669,1.115619586,1.596732602,0.091295914,4.761654211,5.19059402,0.074001505,14.29080378,Investment-Low,0.5968281030654907,0.0003157376777380705,0.3639720678329468,0.5968281030654907,0.038884058594703674
A,HollyFrontier Corporation,HFC,Egan-Jones Ratings Company,6/11/2014,Energy,2.326943726,1.417783922,0.561426464,12.83261626,0.036499085,0.057508274,0.137314291,0.061807509,0.073169046,0.138315982,0.122648101,2.004681637,5.939016013,0.676229328,0.403422919,0.337740502,0.570545138,2.474331276,8.308907838,1.676229328,0.057508274,6.117451333,4.336784437,0.043112592,13.12248524,Investment-High,0.9780398011207581,5.051889093010686e-05,0.9780398011207581,0.020876433700323105,0.0010332517558708787
BB,HollyFrontier Corporation,HFC,Moody's Investors Service,6/15/2012,Energy,1.772162761,1.231533996,0.600558146,34.21353133,0.066284215,0.106330647,0.178726319,0.11215032,0.099218091,0.213607727,0.196655464,1.496858489,5.057323435,0.982052494,0.495472495,0.354506166,0.74977118,6.331707533,11.29779917,1.982052494,0.106330647,2.313889063,8.444853173,0.086686005,5.652996426,Investment-Low,0.6999777555465698,0.0007408617530018091,0.23838073015213013,0.6999777555465698,0.060900695621967316
BBB,HollyFrontier Corporation,HFC,Egan-Jones Ratings Company,6/13/2013,Energy,2.701974198,1.826906804,1.062410695,11.52242946,0.085968629,0.083376736,0.211544442,0.143556101,0.167215849,0.193104936,0.285343652,1.945079856,6.28876702,0.706439038,0.413984339,0.613672386,0.825382649,6.684980686,11.63376995,1.706439038,0.083376736,3.171361893,8.099250325,0.082758939,12.05389868,Investment-Low,0.8244601488113403,0.0005567454500123858,0.017034636810421944,0.8244601488113403,0.15794847905635834
BBB,HollyFrontier Corporation,HFC,Standard & Poor's Ratings Services,11/16/2016,Energy,2.631954093,1.489921337,0.655982253,16.60142515,-0.024720996,-0.016281215,0.167978682,-0.009480813,-0.027603048,-0.020537012,-0.055635779,1.116583141,2.628373874,1.015566517,0.503861574,-0.113161239,0.382014077,1.306500247,6.443614744,2.015566517,-0.016281215,25.46236372,3.420031686,0.057164783,9.371444119,Investment-Low,0.9428656697273254,0.0006954990094527602,0.009092514403164387,0.9428656697273254,0.04734625667333603
BB,Norbord Inc.,OSB,Standard & Poor's Ratings Services,11/18/2015,Basic Industries,1.660098522,0.709359606,0.044334975,32.65407555,-0.037110669,-0.055003313,0.08813784,0.020543406,-0.034250765,-0.019553073,-0.107899807,0.92293578,1.197619048,2.150289017,0.682568807,0.325301205,-1.833333333,-0.514957762,0.105332269,3.150289017,-0.018555335,38.27083369,0.280886052,0.015904573,6.845771144,Speculative,0.9973152279853821,0.0008810962317511439,5.110057463753037e-05,0.001752565847709775,0.9973152279853821
A,eBay Inc.,EBAY,Egan-Jones Ratings Company,7/21/2015,Miscellaneous,3.492708794,2.98276624,0.809544852,26.295973,0.200768156,0.280027933,0.793878026,0.25570298,0.096991847,0.155005798,0.262317518,0.483103739,5.528957529,1.70453163,0.630250211,0.190773067,0.834366477,2.785596026,5.075331126,2.70453163,0.280027933,11.54184466,3.338576159,0.46939013,5.074498567,Investment-High,0.9862521290779114,0.0004217765526846051,0.9862521290779114,0.010869200341403484,0.0024568303488194942
A,eBay Inc.,EBAY,Egan-Jones Ratings Company,10/17/2013,Miscellaneous,1.842155234,0.785188702,0.355566105,20.44837041,0.177977192,0.000560852,0.68617187,0.210070418,0.068839182,0.000311969,0.12077642,0.386786541,5.814130435,0.754472026,0.43002796,67.77777778,0.74974975,2.891891892,6.969111969,1.754472026,0.000560852,5.996876965,3.857142857,0.311273135,16.29773463,Investment-High,0.5524193048477173,0.00035518110962584615,0.5524193048477173,0.3701217472553253,0.07710375636816025
A,eBay Inc.,EBAY,Egan-Jones Ratings Company,4/27/2015,Miscellaneous,1.513376305,0.621470538,0.360960584,16.24986035,0.002569545,0.197240532,0.679812311,0.196290917,0.001019232,0.127930147,0.002310861,0.39665869,6.16884907,1.267256104,0.558938226,0.986972529,0.776114145,3.521982414,8.071942446,2.267256104,0.197240532,5.837092326,4.537969624,0.317115406,14.29426434,Investment-High,0.9601261615753174,0.0009865936590358615,0.9601261615753174,0.019766541197896004,0.019120654091238976
BB,Booz Allen Hamilton Holding Corporation,BAH,Moody's Investors Service,6/20/2016,Consumer Services,1.370101555,1.253868696,0.244073574,59.32356292,0.044090832,0.073163,0.50825363,0.086984267,0.080823481,0.19024806,1.24703214,1.833113061,47.36385105,14.42908235,0.935187331,0.397361616,0.883722956,0.001883703,0.001425013,15.42908235,0.073163,7504.366114,0.002131554,0.058762373,5.38349574,Speculative,0.9891564846038818,0.0004248283803462982,0.004075339064002037,0.006343277171254158,0.9891564846038818
BB,Booz Allen Hamilton Holding Corporation,BAH,Moody's Investors Service,6/15/2012,Consumer Services,1.576716101,1.505117563,0.222402974,72.52638029,0.015147472,0.022904171,0.492612267,0.057132371,0.028007062,0.059346917,0.093352439,1.848959482,32.2394972,2.333174979,0.699985747,0.338658796,0.70039718,0.001813041,0.001682676,3.333174979,0.022904171,5534.000265,0.002588589,0.053000056,6.982242623,Speculative,0.998022198677063,0.00018401375564280897,4.893086588708684e-05,0.001744858454912901,0.998022198677063
BBB,MPLX LP,MPLX,Fitch Ratings,9/14/2016,Energy,1.051136364,0.927556818,0.332386364,41.85521236,0.08996139,0.094980695,0.863320463,0.094980695,0.013997357,0.015430937,0.022619163,0.155592935,0.24137931,0.615959616,0.381172654,-0.048780488,0.063664596,0.24260355,1.053254438,1.615959616,0.094980695,20.11121718,3.810650888,0.497297297,2.87804878,Investment-Low,0.7108926773071289,0.008929657749831676,0.17562837898731232,0.7108926773071289,0.10454932600259781
BBB,MPLX LP,MPLX,Standard & Poor's Ratings Services,12/28/2015,Energy,0.774509804,0.612745098,0.070261438,126.685633,0.221906117,0.226173542,0.755334282,0.226173542,0.009950883,0.010554265,0.01688129,0.044842763,0.072601466,0.696461422,0.41053773,0.012578616,-0.10460251,-0.252525253,1.323232323,1.696461422,0.226173542,33.34770161,2.414141414,0.33997155,1.93258427,Investment-Low,0.9796486496925354,0.0006799200782552361,0.007286902517080307,0.9796486496925354,0.012384556233882904
BBB,MPLX LP,MPLX,Moody's Investors Service,2/9/2015,Energy,0.966202783,0.780318091,0.271371769,6.790078424,0.221229254,0.324639796,0.734999088,0.324639796,0.099876492,0.159798905,0.264731558,0.451461507,0.543624826,1.650589262,0.622725401,-0.000561798,0.681523501,2.216073781,0.899868248,2.650589262,0.324639796,29.1612007,3.251646904,0.450118548,3.443127962,Investment-Low,0.9582948088645935,0.00033986486960202456,0.03418867290019989,0.9582948088645935,0.007176659535616636
BBB,EPR Properties,EPR,Standard & Poor's Ratings Services,8/19/2015,Consumer Services,0.190268064,-0.027959055,0.012856843,51.23751535,0.462052601,0.403824549,0.944341915,0.403824549,0.046127471,0.043772109,0.093801534,0.099831645,3.537957983,1.033528653,0.508243959,0.002835011,0.354234001,1.696652792,-1.176769067,2.033528653,0.403824549,21.40208196,4.789638446,0.661398471,0.254214672,Investment-Low,0.5222204923629761,0.030176717787981033,0.059739887714385986,0.5222204923629761,0.3878629207611084
BBB,EPR Properties,EPR,Standard & Poor's Ratings Services,11/4/2016,Consumer Services,0.707473471,-0.603518406,0.11565517,73.21504454,0.45612904,0.445219588,0.954176652,0.445219588,0.046244806,0.04674506,0.102924149,0.101385359,4.172944162,1.225636934,0.550690418,0.002518203,0.284233937,1.373171771,-3.152900712,2.225636934,0.445219588,21.38222078,4.831132358,0.620794661,0.188730607,Investment-Low,0.9441531300544739,0.004634897690266371,0.011496441438794136,0.9441531300544739,0.03971553593873978
BB,EPR Properties,EPR,Standard & Poor's Ratings Services,6/4/2013,Consumer Services,0.426563283,0.426563283,0.092078678,43.94028951,0.37775416,0.412824051,0.921429149,0.412824051,0.04125115,0.046925094,0.083284859,0.109201047,6.567061224,1.018970607,0.504698089,0.0,0.646869798,2.864801915,0.227872986,2.018970607,0.412824051,19.11896483,4.428714902,0.64407712,0.386112002,Speculative,0.9928681254386902,0.0003784924338106066,0.0016406300710514188,0.005112736020237207,0.9928681254386902
BB,EPR Properties,EPR,Standard & Poor's Ratings Services,10/7/2013,Consumer Services,0.565002853,3.275127835,0.089042552,45.25794021,0.52534221,0.511965697,0.924165753,0.52534221,0.05507665,0.055181386,0.106791923,0.104839567,40.84095238,0.938969103,0.484262024,-0.080711923,0.472505553,2.30330224,5.208836512,1.938969103,0.511965697,16.370604,4.87465645,0.682438262,0.359699697,Speculative,0.987501859664917,0.0010710743954405189,0.003427300602197647,0.00799979455769062,0.987501859664917
BBB,EPR Properties,EPR,Standard & Poor's Ratings Services,7/8/2014,Consumer Services,0.298098385,1.471999906,0.019646296,44.81985503,0.466517422,0.460401349,0.935341033,0.460401349,0.048522602,0.050188478,0.09326197,0.104010267,3.161338259,0.922031533,0.479717173,0.023849547,0.659581694,3.043470246,3.736228892,1.922031533,0.460401349,21.06320868,4.61424305,0.650030775,0.302956924,Speculative,0.9410584568977356,0.000371241825632751,0.0034365574829280376,0.05513378232717514,0.9410584568977356
BB,EPR Properties,EPR,Standard & Poor's Ratings Services,8/15/2011,Consumer Services,0.073866243,0.073866243,0.055004776,6.068027143,0.381980979,0.330558677,0.921941663,0.330558677,0.042146383,0.040401781,0.078383782,0.110336339,3.705884521,0.859798551,0.462307356,0.0,0.728420472,3.057975986,0.313572041,1.859798551,0.330558677,22.70463123,4.198091767,0.649073954,0.653429903,Speculative,0.977340817451477,0.0010619759559631348,0.005218865349888802,0.0163783710449934,0.977340817451477
BBB,"Oceaneering International, Inc.",OII,Standard & Poor's Ratings Services,11/14/2014,Energy,2.523128618,1.828364527,0.634207826,77.63250542,0.117041805,0.081392241,0.234778491,0.171692502,0.121971945,0.105157377,0.258399995,1.042122891,2.802544298,1.118519926,0.527972342,0.655155859,0.463974274,3.141660334,4.346795756,2.118519926,0.081392241,6.876160814,6.771195107,0.197222993,22.64102419,Investment-Low,0.9751800298690796,6.523135380120948e-05,0.009139418601989746,0.9751800298690796,0.015615271404385567
BBB,"Oceaneering International, Inc.",OII,Standard & Poor's Ratings Services,10/14/2016,Energy,2.48364361,1.962062617,0.885572149,78.69261706,0.010823194,0.009810253,0.122920686,0.03115157,0.007854162,0.008499396,0.016210802,0.725678726,1.969726635,1.063976163,0.515498281,0.841821853,0.66994203,2.327026062,5.178691284,2.063976163,0.009810253,9.420618764,3.473473759,0.149903834,25.6772647,Investment-Low,0.9846451878547668,0.0034850554075092077,0.0024652390275150537,0.9846451878547668,0.00940454937517643
BBB,"Oceaneering International, Inc.",OII,Standard & Poor's Ratings Services,10/8/2015,Energy,2.463638637,1.620278072,0.625426167,73.0279105,0.075425908,0.037168183,0.197674707,0.122050285,0.067359258,0.040459841,0.14632674,0.893052005,2.417840883,1.172333021,0.539665424,0.924567583,0.64317069,3.662355081,3.914313584,2.172333021,0.037168183,6.007941703,5.694219495,0.182975192,20.77601732,Investment-Low,0.9975376129150391,2.551211764512118e-05,0.0013383389450609684,0.9975376129150391,0.001098579727113247
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,12/9/2013,Energy,0.809041309,0.716134061,0.018550273,196.9389777,0.210540219,0.148064985,-0.011623299,0.507991018,0.016999403,0.012832988,0.04720725,0.080741831,0.086859254,1.77699461,0.639898473,1.068688671,-0.344801544,-2.29296875,0.284040179,2.77699461,0.148064985,6.126132196,6.650111607,1.574032492,1.761094504,Speculative,0.9812723398208618,0.000238397900830023,0.002673832233995199,0.015815455466508865,0.9812723398208618
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,2/9/2016,Energy,1.452306733,1.248441397,0.586034913,163.5679768,-0.240657216,-0.391430412,-0.009664948,-0.608247423,-0.017731885,-0.031218284,-0.037842904,0.073681087,0.084066842,1.134172598,0.531434336,0.385185185,-1.57510908,-4.292751982,2.960362401,2.134172598,-0.391430412,8.057312144,2.725368063,0.775289948,1.782200739,Speculative,0.9873536825180054,0.002533966675400734,0.00026309650274924934,0.009849333204329014,0.9873536825180054
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,9/1/2011,Energy,1.283474443,0.734399498,0.045468799,133.6506035,0.246199208,0.249147701,0.007555515,0.466138395,0.03590095,0.039736073,0.080932909,0.145820737,0.10839992,1.254338937,0.55641098,0.571005917,-0.00224354,-0.016430595,0.402266289,2.254338937,0.249147701,5.339105379,7.323512748,1.191007095,2.3553466,Speculative,0.991015613079071,0.0001068850833689794,0.0012367261806502938,0.00764076504856348,0.991015613079071
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,10/20/2014,Energy,1.488325402,1.191180845,0.862581797,155.8391304,0.757874396,-0.620289855,0.003671498,-0.818647343,0.08446397,-0.080836061,0.192476627,0.111448508,0.143129771,1.278801561,0.561172847,0.362149533,-0.767520259,-6.584538376,6.451612903,2.278801561,-0.620289855,23.46828,8.578976641,1.490338164,1.792144595,Speculative,0.9863784313201904,0.00021743588149547577,0.0029266243800520897,0.010477491654455662,0.9863784313201904
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,7/15/2016,Energy,1.243395493,1.162975913,0.860528361,561.5662055,-12.30237154,-19.30039526,-0.042490119,-15.83596838,-0.171833163,-0.290197011,-0.355440089,0.013967483,0.015476373,1.068518571,0.516562233,0.362584477,1.0,2.99368516,1.99819576,2.068518571,-19.30039526,-7.508409875,2.99368516,6.558300395,0.39117538,Speculative,0.8762173652648926,0.03806079924106598,0.0009511678945273161,0.08477071672677994,0.8762173652648926
BB,"QEP Resources, Inc.",QEP,Standard & Poor's Ratings Services,7/30/2012,Energy,0.85273658,0.613597585,0.05118782,218.9096115,0.198576072,0.20430274,-0.014703606,-0.206314812,0.014085744,0.015814823,0.039283527,0.070933743,0.077848063,1.788885487,0.641433826,0.503787879,-1.160262346,-8.457255343,0.449943757,2.788885487,0.20430274,10.86432231,7.289088864,2.005881443,1.030979714,Speculative,0.9867313504219055,0.0002084186126012355,0.006869902368634939,0.006190290208905935,0.9867313504219055
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,2/4/2015,Technology,2.264455569,1.260169455,0.386991054,119.718213,0.065750593,0.125842141,0.3073532,0.134653599,0.042989178,0.109064249,0.100507719,0.653821906,14.66651881,1.337977227,0.572279837,0.347244017,0.622419337,1.604548676,2.51816697,2.337977227,0.125842141,7.511296589,2.577922278,0.148816333,10.50801576,Speculative,0.9043384194374084,0.00011963569704676047,0.0029621233697980642,0.09257978945970535,0.9043384194374084
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,12/20/2016,Technology,2.221720516,1.926079935,0.501335164,100.2150579,0.08263531,0.131411983,0.507006957,0.174292142,0.07050508,0.156285067,0.250167091,0.853207666,22.97856021,2.548213717,0.718168047,0.371173712,0.740455658,2.012916559,8.928506846,3.548213717,0.131411983,9.797003195,2.718483596,0.110631599,10.68247053,Speculative,0.5282602310180664,0.002152821747586131,0.08851688355207443,0.381070077419281,0.5282602310180664
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,11/20/2015,Technology,1.439040984,1.165698005,0.368297702,86.75079732,0.083143305,0.128024504,0.495374209,0.150348164,0.071323126,0.186305147,0.180910524,0.857833666,20.90797955,1.536491781,0.605754685,0.350567256,0.803861009,3.545650704,7.759363628,2.536491781,0.128024504,7.567579768,4.41077582,0.182000478,8.751405789,Investment-High,0.923491895198822,6.337557715596631e-05,0.923491895198822,0.059496741741895676,0.016947945579886436
BB,"Foot Locker, Inc.",FL,Standard & Poor's Ratings Services,9/25/2015,Consumer Services,3.528735632,1.397988506,1.389367816,0.0,0.072717103,0.09145574,0.331981541,0.072717103,0.145373218,0.227004512,0.208333333,1.999161308,11.53387097,0.433092949,0.302208555,0.441896024,0.733146067,3.65034965,6.804195804,1.433092949,0.09145574,10.92242792,4.979020979,0.099566494,15.87043189,Speculative,0.9786197543144226,0.00013091607252135873,0.008141650818288326,0.013107710517942905,0.9786197543144226
BB,"Foot Locker, Inc.",FL,Standard & Poor's Ratings Services,9/21/2016,Consumer Services,3.722857143,1.462857143,1.458571429,0.0,0.072989746,0.112924987,0.337965461,0.112924987,0.143311258,0.272195122,0.21190756,1.963443709,11.21331316,0.478652566,0.323708609,0.353643967,0.693959732,3.71942446,7.366906475,1.478652566,0.112924987,7.915228426,5.35971223,0.100512682,17.58781362,Investment-Low,0.54789137840271,0.0004473535518627614,0.029746705666184425,0.54789137840271,0.42191454768180847
